Investigation.Type,Country,Injury.Severity,Amateur.Built,Number.of.Engines,Total.Fatal.Injuries,Total.Serious.Injuries,Total.Minor.Injuries,Total.Uninjured
2,1,2,0,1,0,1,0,0
2,1,2,0,1,0,0,0,5
2,1,2,0,2,0,0,0,2
2,1,2,0,1,0,1,1,0
2,1,0,0,1,1,0,0,0
2,1,2,0,2,0,2,0,0
2,1,2,0,2,0,0,0,1
2,1,2,0,1,0,0,1,3
2,1,0,0,1,2,0,0,0
2,1,2,0,1,0,0,0,1
2,1,0,0,2,2,2,2,0
2,1,0,0,1,1,0,0,1
2,1,2,0,1,0,0,0,5
2,1,2,0,1,0,0,0,3
1,1,2,0,3,0,0,0,87
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,1,1
2,1,0,0,1,1,1,0,0
2,1,2,0,1,0,1,3,0
2,1,2,0,1,0,0,0,1
2,1,0,0,1,1,0,0,0
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,0,2
2,1,0,0,1,2,0,0,0
2,1,2,0,1,0,0,0,4
2,1,2,0,1,0,0,2,0
2,1,2,0,1,0,0,0,2
2,1,0,0,2,18,3,0,0
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,0,1
2,1,0,0,1,2,0,0,0
2,1,0,0,1,2,0,0,0
2,1,2,0,1,0,1,0,1
2,1,2,0,1,0,0,0,2
2,1,2,0,1,0,0,0,2
2,1,2,0,1,0,0,2,0
2,1,2,1,1,0,0,0,1
2,1,0,0,1,1,0,0,0
2,0,0,0,2,2,0,0,0
2,1,2,0,2,0,0,0,1
2,1,2,0,1,0,0,3,0
2,1,2,0,1,0,0,0,2
2,1,0,0,1,2,0,0,0
1,1,2,0,4,0,0,0,3
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,0,3
2,1,2,0,1,0,0,0,1
2,1,2,1,1,0,0,0,1
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,0,2
2,1,2,0,2,0,0,0,2
2,1,0,0,1,1,0,0,0
2,1,2,0,1,0,0,1,1
2,1,2,0,2,0,0,0,1
2,1,2,0,2,0,0,0,2
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,2,0,0
2,1,2,0,1,0,0,0,5
2,1,2,0,1,0,0,0,1
2,1,2,1,1,0,0,1,0
2,1,2,0,2,0,0,0,4
2,1,2,0,1,0,0,1,0
2,1,2,0,1,0,0,0,2
2,1,2,0,1,0,0,0,4
2,1,0,0,1,2,0,0,0
2,1,0,1,1,2,0,0,0
2,1,0,0,1,1,0,0,0
2,1,2,0,1,0,0,0,4
2,1,2,0,1,0,2,0,0
2,1,2,0,1,0,1,1,0
2,1,2,0,1,0,0,1,1
2,1,2,0,2,0,0,2,0
2,1,2,0,1,0,0,0,2
2,1,2,0,1,0,0,0,2
2,1,2,0,1,0,0,0,3
2,1,2,0,1,0,0,0,3
2,1,2,1,1,0,0,0,1
2,1,2,0,2,0,0,0,3
2,1,2,0,2,0,1,1,0
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,0,1
2,1,0,0,1,1,0,0,0
2,1,2,0,1,0,0,0,1
2,1,2,0,2,0,0,0,1
2,1,0,0,1,2,0,0,0
2,1,2,0,1,0,0,0,3
2,1,0,0,2,4,0,0,0
2,1,2,0,1,0,0,0,2
2,1,2,0,1,0,0,1,3
2,1,2,0,1,0,0,0,2
2,1,2,0,1,0,0,0,2
2,1,2,0,2,0,0,0,10
2,1,2,0,1,0,0,0,2
2,1,2,0,1,0,0,0,2
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,0,4
2,1,0,0,1,1,0,0,0
1,0,2,0,2,0,0,0,16
2,1,0,0,1,1,0,0,0
2,1,2,0,1,0,0,2,0
2,1,2,0,1,0,0,0,3
2,1,2,0,1,0,0,0,2
2,1,2,0,1,0,1,0,0
2,1,0,0,1,2,0,0,0
2,1,2,0,1,0,0,0,1
2,0,0,0,2,1,1,4,0
2,1,0,0,1,1,0,0,0
2,0,2,0,1,0,1,0,1
2,1,2,0,1,0,0,0,3
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,1,0
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,0,2
2,1,2,0,1,0,0,0,1
2,1,0,0,2,1,0,0,0
2,1,2,1,1,0,1,0,0
2,1,2,0,1,0,0,0,2
2,1,2,0,1,0,0,0,1
2,1,0,0,2,4,0,0,0
2,1,2,0,1,0,0,0,2
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,0,1
2,1,2,0,0,0,1,6,0
2,1,0,0,2,3,0,0,0
2,1,0,0,1,1,1,0,0
2,1,0,0,2,6,0,0,0
2,1,2,0,1,0,0,0,2
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,1,1
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,0,3
2,1,2,1,1,0,0,0,1
2,1,2,0,1,0,0,0,2
2,1,2,0,1,0,0,2,0
2,1,2,0,1,0,0,0,1
2,1,2,0,2,0,0,2,0
2,1,2,0,1,0,0,0,2
2,1,2,0,1,0,0,0,1
2,0,2,0,2,0,0,0,2
2,1,0,0,1,1,0,0,0
2,1,0,0,2,2,0,0,0
2,1,2,0,1,0,0,0,1
2,1,2,0,2,0,1,2,0
2,1,2,0,2,0,0,0,1
2,1,0,0,2,1,0,0,0
2,1,2,0,1,0,0,0,1
2,1,2,0,2,0,1,2,0
2,1,2,1,1,0,0,0,1
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,0,2
2,1,2,0,2,0,0,0,2
2,1,2,0,1,0,2,0,0
2,1,0,0,1,3,0,0,0
2,1,0,0,1,3,0,0,0
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,1,1
2,1,2,0,1,0,1,0,0
2,1,0,0,1,1,1,0,0
2,0,2,0,1,0,0,1,0
2,1,2,0,1,0,0,1,0
2,1,2,0,1,0,0,0,1
2,1,2,1,1,0,0,0,1
2,1,2,0,1,0,1,1,0
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,3,0,0
2,1,2,0,1,0,0,0,3
2,1,2,0,1,0,2,0,0
2,1,2,0,1,0,0,0,2
2,1,2,0,1,0,0,3,3
2,1,0,0,1,1,0,0,1
2,1,2,0,2,0,1,0,0
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,0,2
2,1,2,0,1,0,0,3,0
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,0,2
2,1,0,0,2,3,0,0,0
2,1,2,0,1,0,1,0,0
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,2,0
2,1,2,0,2,0,3,0,0
2,1,2,0,1,0,0,0,1
2,1,2,1,1,0,1,1,0
2,1,2,0,1,0,0,2,0
2,1,0,0,1,1,1,0,0
2,1,0,0,1,1,0,0,0
2,1,2,0,1,0,0,0,1
2,1,0,0,1,1,0,0,0
2,1,2,0,1,0,0,0,2
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,0,2
2,1,2,0,1,0,0,0,1
2,1,0,0,1,1,0,0,0
1,1,2,0,3,0,0,4,36
2,1,2,0,1,0,0,0,4
2,1,2,0,1,0,0,1,0
2,1,2,0,1,0,0,0,1
2,1,0,0,1,1,0,0,2
2,1,2,0,2,0,0,0,4
2,1,2,0,1,0,0,0,1
2,1,0,0,1,2,0,0,0
2,1,2,0,1,0,0,1,0
2,1,2,0,1,0,0,0,1
2,1,0,0,1,1,0,0,0
2,1,2,0,1,0,0,1,0
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,1,0,0
2,1,2,0,1,0,2,0,0
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,1,0,1
2,1,2,0,1,0,0,0,2
2,1,0,0,2,3,0,0,0
2,1,0,0,1,1,0,0,0
2,1,2,0,1,0,0,0,1
2,1,2,0,4,0,1,2,9
2,1,2,0,2,0,0,1,1
2,1,2,0,1,0,0,1,0
2,1,2,0,1,0,1,2,0
2,1,2,0,1,0,0,0,1
2,1,2,0,4,0,0,0,6
2,1,2,0,1,0,0,0,4
2,1,2,0,1,0,0,0,3
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,0,1
2,1,0,0,1,1,0,0,1
2,1,2,0,2,0,0,0,2
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,1,1
2,1,2,0,2,0,0,0,2
2,1,0,0,1,3,0,0,0
2,1,2,0,0,0,0,0,2
2,1,2,0,2,0,0,0,1
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,1,0,0
2,1,2,0,1,0,0,0,2
2,1,2,0,1,0,0,0,1
2,1,2,1,1,0,0,0,1
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,0,2
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,0,4
2,1,2,0,2,0,0,0,1
2,1,2,0,1,0,0,1,1
2,1,2,0,1,0,1,0,0
2,1,2,0,1,0,0,0,1
2,1,0,0,1,1,0,0,0
2,1,2,0,1,0,0,0,2
2,1,2,0,1,0,0,0,2
2,1,0,0,1,1,0,0,0
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,0,2
2,1,0,0,1,1,0,0,0
2,1,2,0,1,0,0,0,2
2,1,2,0,1,0,0,0,2
2,1,0,0,1,1,0,0,0
2,1,2,0,1,0,0,1,1
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,0,4
2,1,2,0,1,0,0,0,2
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,0,1
2,1,2,0,2,0,0,0,11
2,1,2,0,1,0,0,2,0
2,1,2,0,1,0,0,0,4
2,1,2,0,1,0,0,0,3
2,1,2,0,1,0,0,2,0
2,1,0,1,1,1,0,0,0
2,1,2,0,1,0,0,0,2
2,1,2,0,1,0,0,0,2
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,0,3
2,1,2,0,1,0,0,0,2
2,1,2,1,1,0,0,0,1
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,1,0,0
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,1,3
2,1,0,0,1,4,0,0,0
2,1,0,0,2,1,1,0,0
2,1,2,0,4,0,0,0,118
2,1,2,0,1,0,1,1,0
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,2,0
2,1,0,0,2,4,0,0,0
2,1,2,0,1,0,0,0,1
2,1,0,0,1,1,0,0,0
2,1,2,0,1,0,0,1,1
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,1,0
2,1,2,0,1,0,1,1,0
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,0,3
2,1,0,0,1,1,0,0,0
2,1,2,0,1,0,0,0,2
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,2,0,0
2,1,0,0,1,2,0,0,0
2,1,2,1,1,0,0,0,1
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,0,1
2,1,2,0,2,0,0,0,2
1,1,2,0,2,0,0,0,2
2,1,2,1,1,0,0,0,1
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,0,2
2,1,2,0,1,0,0,1,0
2,1,2,0,1,0,0,1,1
2,1,2,0,2,0,0,0,2
2,1,2,0,1,0,0,2,2
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,0,1
2,1,2,1,1,0,1,0,0
2,1,2,0,0,0,1,1,2
2,1,2,0,1,0,1,0,1
2,1,0,0,1,3,0,0,0
2,1,2,0,1,0,0,0,3
2,1,2,1,1,0,1,0,0
2,1,2,0,1,0,1,0,1
2,1,2,0,1,0,0,3,0
2,1,2,0,1,0,0,0,2
2,1,2,0,1,0,1,0,0
2,1,2,0,1,0,1,0,0
2,1,2,0,1,0,1,0,1
2,1,2,0,2,0,0,0,2
2,1,2,0,1,0,0,1,2
2,1,2,0,1,0,0,0,2
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,1,0
2,1,2,0,1,0,2,0,0
2,1,0,0,1,2,0,0,0
2,1,2,0,1,0,0,0,3
2,1,0,0,2,2,0,0,0
2,1,2,1,1,0,1,0,0
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,0,1
2,1,0,1,1,2,0,0,0
2,1,2,1,1,0,0,1,0
2,1,2,0,1,0,2,0,0
2,1,2,0,1,0,0,3,0
2,1,2,0,1,0,1,2,0
2,1,2,0,1,0,1,0,0
2,1,0,0,1,1,0,0,0
2,1,2,0,1,0,3,0,0
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,0,2
2,1,2,0,1,0,0,0,2
2,1,2,0,2,0,0,0,1
2,1,2,0,1,0,0,0,5
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,0,2
2,1,2,0,1,0,0,1,0
2,1,2,0,1,0,0,1,0
2,1,2,0,1,0,0,0,3
2,1,2,0,1,0,0,0,1
2,1,2,0,2,0,0,0,1
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,0,4
2,1,2,0,1,0,0,0,1
2,1,2,1,1,0,0,1,0
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,2,2,0
2,1,0,0,1,2,0,0,0
2,1,0,1,1,2,0,0,0
2,1,2,0,2,0,0,0,3
2,1,2,0,1,0,0,0,4
2,1,0,0,1,1,1,0,0
2,1,2,0,1,0,0,0,1
2,1,0,0,2,2,0,0,0
2,1,2,0,2,0,0,0,4
2,1,2,0,1,0,0,1,0
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,1,0,0
2,1,2,0,1,0,1,0,0
2,1,0,0,2,2,0,0,0
2,1,2,0,1,0,0,0,1
2,1,0,0,1,2,0,0,0
2,1,0,1,1,1,0,0,0
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,0,2
2,1,0,0,1,1,1,0,0
2,1,2,0,1,0,0,0,1
1,1,2,0,2,0,0,0,41
2,1,2,0,1,0,0,1,0
2,1,2,0,1,0,0,0,2
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,0,2
2,1,2,0,1,0,0,1,0
2,1,2,0,1,0,0,0,2
2,1,2,0,1,0,0,1,2
2,1,2,0,2,0,0,1,0
2,1,2,0,1,0,0,0,4
2,1,0,0,1,2,1,0,0
2,1,2,0,0,0,0,0,1
2,1,2,0,1,0,0,0,3
2,1,2,0,1,0,0,0,3
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,0,4
2,1,2,0,1,0,0,0,3
2,1,2,0,1,0,0,1,0
2,1,0,0,1,2,0,0,0
2,1,2,0,1,0,0,0,3
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,1,0
2,1,2,0,1,0,0,1,0
2,1,2,0,1,0,0,0,2
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,1,0,0
2,1,0,0,1,1,0,0,0
2,1,2,0,1,0,0,0,2
2,1,2,0,1,0,0,0,2
2,1,2,0,1,0,0,0,2
2,1,2,0,0,0,0,0,1
2,1,0,0,2,2,0,1,0
2,1,2,0,1,0,0,0,2
2,1,2,0,1,0,0,2,0
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,0,3
1,1,2,0,2,0,0,0,23
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,1,0
2,1,2,0,1,0,0,2,0
2,1,2,0,1,0,1,1,0
2,1,2,0,1,0,0,0,1
2,1,0,0,1,1,0,0,0
2,1,0,1,1,1,0,0,0
2,1,2,0,1,0,0,0,2
2,1,0,0,2,2,0,0,0
2,1,2,0,2,0,0,0,3
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,2,0
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,0,2
2,1,2,0,1,0,0,1,3
2,1,2,0,2,0,0,0,6
2,1,2,1,1,0,0,0,1
2,1,2,0,1,0,0,0,1
2,1,2,0,2,0,0,0,3
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,3,0
2,1,2,0,2,0,2,0,0
2,1,2,0,2,0,0,0,2
2,1,2,0,1,0,0,0,2
2,1,2,0,1,0,0,0,2
2,1,0,0,1,1,0,0,0
2,1,2,0,1,0,0,0,2
2,1,2,0,1,0,0,0,2
2,1,2,0,1,0,0,0,4
2,1,0,0,1,3,0,0,3
2,1,0,0,1,3,0,0,3
2,1,2,0,1,0,0,0,2
2,1,2,1,1,0,0,0,2
2,1,2,1,1,0,0,1,0
2,1,2,0,1,0,0,1,0
2,1,2,0,1,0,1,0,0
2,1,2,0,2,0,0,0,2
2,1,2,0,1,0,0,1,1
2,1,2,0,1,0,1,0,0
2,1,0,0,1,3,0,0,0
2,1,2,0,1,0,0,0,1
2,1,0,0,2,1,0,0,0
2,1,2,1,1,0,0,0,2
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,2,1,0
2,1,2,0,1,0,0,0,1
2,1,0,0,1,2,0,0,0
2,1,2,0,1,0,0,2,2
2,1,2,0,1,0,0,0,2
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,0,1
2,1,2,0,2,0,0,0,4
2,1,0,0,1,1,0,0,0
2,1,2,0,1,0,0,1,0
2,1,2,0,2,0,0,0,5
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,0,2
2,1,0,0,1,2,0,0,0
2,1,2,0,1,0,0,0,2
2,1,2,0,2,0,0,1,0
2,1,2,0,1,0,0,0,1
2,1,2,1,1,0,0,0,1
2,1,2,0,1,0,0,1,0
2,1,2,0,1,0,1,0,0
2,1,2,0,1,0,0,0,2
2,1,2,1,1,0,0,1,0
2,1,2,0,2,0,0,0,1
2,1,0,0,1,1,0,0,0
2,1,2,0,1,0,2,0,0
2,1,2,0,1,0,0,0,2
2,1,2,0,1,0,0,0,3
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,0,1
2,1,0,0,1,4,0,0,0
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,0,2
2,1,2,0,4,0,0,1,3
2,1,2,0,2,0,0,0,2
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,0,2
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,1,0
2,1,2,0,2,0,1,0,0
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,0,3
2,1,2,0,2,0,1,2,1
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,0,3
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,1,0
2,1,0,0,1,2,0,0,0
2,1,2,0,1,0,0,0,2
2,1,2,0,1,0,0,0,2
2,1,2,0,2,0,0,0,2
2,1,2,0,1,0,0,2,1
2,1,2,0,1,0,0,0,2
2,1,0,0,2,2,0,0,0
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,1,0,0
2,1,2,0,1,0,1,0,1
2,1,2,0,1,0,0,2,0
2,1,2,0,1,0,0,0,2
2,1,2,0,1,0,2,0,0
2,1,2,0,1,0,0,0,1
2,1,2,0,2,0,0,0,1
2,1,0,0,1,2,0,0,0
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,1,2
2,1,2,0,2,0,0,0,16
2,1,2,0,1,0,0,1,0
2,1,2,0,1,0,0,0,1
2,1,2,0,2,0,0,2,0
2,1,2,0,1,0,0,0,1
2,1,2,1,1,0,2,0,0
2,1,0,1,1,1,0,0,0
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,0,3
2,1,2,0,1,0,0,0,2
2,1,2,0,1,0,0,1,0
2,1,2,0,1,0,0,1,0
2,1,2,0,1,0,0,0,1
2,1,0,0,1,1,0,0,0
2,1,2,0,1,0,0,1,0
2,1,0,0,1,2,0,0,0
2,1,0,0,2,2,0,0,0
2,1,2,0,1,0,0,0,1
2,1,2,1,1,0,0,1,0
2,1,2,0,2,0,0,9,0
2,1,0,0,1,1,1,0,0
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,1,0,0
2,1,2,0,1,0,0,0,1
2,1,0,0,1,4,0,0,0
2,1,0,1,1,1,0,0,0
2,1,2,0,1,0,0,0,2
2,1,2,0,1,0,0,0,2
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,1,0
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,1,0
2,1,2,0,1,0,0,0,2
2,1,2,0,1,0,0,0,1
1,1,2,0,4,0,0,2,15
2,1,0,0,1,1,1,0,0
2,1,0,0,1,1,1,0,0
2,1,2,0,1,0,0,1,0
1,1,2,0,2,0,0,0,6
2,1,0,0,1,1,0,0,0
2,1,2,0,1,0,0,1,0
2,1,2,0,1,0,1,0,0
2,1,2,0,2,0,0,0,2
2,1,2,0,1,0,0,1,1
2,1,2,0,1,0,1,0,0
2,1,2,0,1,0,0,0,2
2,1,2,0,1,0,0,0,4
2,1,2,0,1,0,0,0,3
2,1,0,0,1,2,0,0,0
2,1,2,0,1,0,0,0,2
2,1,2,0,1,0,0,0,1
2,1,2,0,2,0,0,0,2
2,1,2,0,2,0,0,0,6
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,1,0,0
2,1,0,0,2,2,0,0,0
2,1,2,1,1,0,1,0,0
2,1,2,1,1,0,1,0,0
2,1,2,0,1,0,0,0,2
2,1,2,0,2,0,0,0,2
2,1,2,0,1,0,0,1,0
2,1,2,0,1,0,1,0,0
2,1,2,0,1,0,0,0,2
2,1,2,0,1,0,0,0,3
2,1,2,0,1,0,0,0,1
2,1,0,1,1,1,1,0,0
2,1,0,0,2,2,0,0,0
1,1,2,0,1,0,0,0,2
2,1,2,0,2,0,0,0,11
2,1,2,0,0,0,1,0,2
2,1,2,0,1,0,0,0,1
2,1,2,0,0,0,0,0,2
2,1,2,0,1,0,0,0,1
2,1,2,1,1,0,0,0,1
2,1,2,0,1,0,0,2,0
2,1,2,0,2,0,0,0,1
2,1,2,0,2,0,0,0,3
2,1,0,0,1,2,2,0,0
2,1,0,0,1,2,0,0,0
2,1,2,0,1,0,0,0,3
2,1,0,0,1,2,0,0,0
2,1,2,0,1,0,0,0,2
2,1,2,0,0,0,0,0,1
2,1,2,0,1,0,0,0,2
2,1,2,0,2,0,0,1,2
2,0,2,0,3,0,0,0,71
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,0,1
1,1,2,0,3,0,0,0,127
2,1,2,0,1,0,0,0,1
2,1,2,0,3,0,0,0,104
1,1,2,0,2,0,0,0,1
2,1,0,0,1,1,0,0,0
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,0,3
2,1,2,0,1,0,0,0,4
2,1,0,0,1,1,0,0,0
2,1,0,0,1,2,0,0,0
2,1,2,0,1,0,0,1,0
2,1,2,0,1,0,0,0,2
2,1,2,0,1,0,0,1,0
2,1,2,0,1,0,0,0,2
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,0,2
2,1,2,0,2,0,0,0,5
2,1,0,0,2,9,7,6,0
2,1,2,0,2,0,0,0,3
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,1,0,0
2,1,2,1,1,0,0,1,0
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,0,2
2,1,2,0,1,0,0,0,5
2,1,2,0,1,0,0,0,1
2,0,0,0,2,2,0,0,0
2,1,2,0,1,0,0,0,1
2,1,0,0,1,1,1,0,0
2,1,2,0,1,0,1,4,0
2,1,2,0,1,0,0,3,0
2,1,2,0,1,0,1,4,0
2,1,0,0,1,2,0,0,0
2,1,0,0,1,2,0,0,0
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,0,1
2,1,0,0,2,1,0,0,0
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,3,0
2,1,2,0,1,0,0,1,0
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,1,0
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,0,2
2,1,0,0,1,4,0,0,0
2,1,2,0,1,0,0,0,1
2,1,2,0,2,0,0,0,3
2,1,2,0,2,0,0,0,9
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,1,0
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,0,1
2,1,0,0,1,1,2,2,0
2,1,2,0,1,0,0,0,2
2,1,2,0,1,0,0,0,2
2,0,0,0,1,2,0,0,0
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,0,2
2,1,2,0,1,0,0,0,2
2,1,2,0,1,0,0,2,2
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,1,1
2,0,0,0,1,2,1,1,0
2,1,2,0,2,0,0,0,7
2,1,2,0,1,0,1,1,0
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,0,2
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,0,2
2,1,2,0,0,0,0,0,2
2,1,2,0,1,0,0,0,4
2,1,2,0,1,0,0,0,2
2,1,2,0,1,0,0,0,1
2,1,2,0,2,0,0,1,1
2,1,2,0,0,0,1,0,0
2,1,2,0,1,0,1,1,0
2,1,0,0,1,1,0,0,0
2,1,0,0,1,2,0,0,0
2,1,2,0,2,0,0,1,4
1,1,2,0,3,0,0,0,6
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,0,2
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,0,1
2,1,2,0,2,0,0,0,2
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,0,2
2,1,2,0,1,0,1,0,0
2,1,0,0,2,6,0,0,0
2,1,2,0,1,0,0,2,0
1,1,2,0,2,0,0,0,6
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,0,1
2,1,0,1,1,1,0,0,0
2,1,2,0,1,0,1,0,0
2,1,2,0,2,0,0,0,4
2,1,0,0,1,10,0,0,0
2,1,2,0,1,0,0,2,0
2,1,2,0,1,0,0,0,2
2,1,2,0,2,0,0,0,4
2,1,0,0,1,1,4,2,0
2,1,0,0,1,4,0,0,0
1,1,2,0,2,0,0,0,3
2,1,2,0,1,0,0,0,1
2,1,2,0,2,0,0,0,2
2,1,2,0,1,0,0,1,1
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,2,0,0
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,2,0,0
1,1,2,0,3,0,0,0,148
2,1,0,0,1,1,0,0,0
2,1,2,0,1,0,0,1,0
2,1,2,0,1,0,0,2,0
2,1,2,0,1,0,1,1,0
2,1,2,0,2,0,1,0,78
2,1,0,0,2,1,0,0,0
2,1,2,0,1,0,0,0,2
2,1,2,0,1,0,0,0,1
2,1,2,1,2,0,1,0,1
2,1,0,0,1,2,0,0,0
2,1,2,0,1,0,0,0,4
2,1,2,0,1,0,0,0,2
2,1,2,0,1,0,0,0,1
2,1,0,0,2,2,0,0,0
2,1,2,0,1,0,0,0,4
2,1,0,0,1,2,0,0,0
2,1,0,0,1,1,0,0,0
2,1,2,0,2,0,0,0,2
2,1,2,0,1,0,0,0,4
2,1,2,0,1,0,0,0,2
2,1,2,0,1,0,0,0,1
2,1,0,0,1,1,0,0,0
2,1,0,0,1,2,0,0,0
2,1,2,0,1,0,0,4,0
2,1,0,0,1,1,0,0,0
2,1,0,1,1,1,0,0,0
2,1,2,0,1,0,0,0,2
